-0.429688,0.023438,-0.210938,-0.640625,-0.195312,-0.546875,-0.34375,0.023438,-0.210938,-0.484375,-0.195312,-0.546875,367,369,1,1,
-0.296875,-0.148438,-0.210938,-0.429688,-0.3125,-0.539062,-0.34375,0.023438,-0.210938,-0.640625,-0.195312,-0.546875,845,29,1,0,
0,-0.148438,-0.265625,-0.34375,-0.382812,-0.539062,-0.296875,0.023438,-0.164062,-0.640625,-0.3125,-0.546875,297,28,1,0,
-0.296875,0,0.148438,-0.734375,-0.3125,-0.265625,0,-0.171875,0.1875,-0.40625,-0.460938,-0.351562,34,35,0,0,
-0.210938,-0.171875,0.164062,-0.40625,-0.390625,-0.265625,0,-0.3125,0.164062,-0.296875,-0.390625,-0.351562,831,781,1,1,
0,-0.382812,0.1875,-0.210938,-0.460938,-0.351562,0,-0.171875,0.164062,-0.40625,-0.390625,-0.351562,299,33,1,0,
-0.59375,0,-0.070312,-0.726562,-0.125,-0.171875,-0.296875,0,0.148438,-0.734375,-0.3125,-0.265625,397,36,1,0,
-0.40625,0,0.148438,-0.734375,-0.171875,-0.164062,-0.296875,-0.125,0.148438,-0.59375,-0.3125,-0.265625,37,38,0,0,
-0.296875,-0.171875,0.148438,-0.429688,-0.3125,-0.265625,-0.40625,-0.125,0.148438,-0.59375,-0.195312,-0.210938,351,353,1,1,
-0.59375,0,0.070312,-0.734375,-0.125,-0.164062,-0.40625,-0.046875,0.148438,-0.734375,-0.171875,-0.164062,871,833,1,1,
0,0.078125,0.1875,-1.28125,-0.460938,-0.546875,0,0.070312,-0.351562,-1.3125,-0.382812,-0.828125,4,5,0,0,
1.28125,0.078125,0.1875,0,-0.460938,-0.546875,1.3125,0.070312,-0.351562,0,-0.382812,-0.828125,44,45,0,0,
0.34375,-0.148438,-0.351562,0,-0.382812,-0.671875,0.484375,0.054688,-0.539062,0,-0.195312,-0.671875,296,42,1,0,
0.34375,0.054688,-0.539062,0,-0.195312,-0.671875,0.484375,0.054688,-0.539062,0.335938,-0.148438,-0.664062,776,370,1,1,
0.335938,0.070312,-0.664062,0,-0.195312,-0.828125,0.484375,0.054688,-0.351562,0,-0.382812,-0.671875,294,41,1,0,
0.484375,0.070312,-0.351562,0,-0.382812,-0.828125,1.3125,0.054688,-0.429688,1.03906,-0.085938,-0.53125,43,478,0,1,
1.28125,0.078125,-0.125,0.59375,-0.140625,-0.492188,0.773438,0.023438,0.1875,0,-0.460938,-0.546875,58,59,0,0,
0.640625,0.023438,-0.210938,0.296875,-0.3125,-0.546875,0.640625,-0.00781199,-0.164062,0.429688,-0.195312,-0.429688,48,366,0,1,
0.484375,0.023438,-0.210938,0.34375,-0.195312,-0.546875,0.640625,0.023438,-0.210938,0.429688,-0.195312,-0.546875,844,842,1,1,
0.429688,-0.148438,-0.210938,0.296875,-0.3125,-0.539062,0.640625,0.023438,-0.210938,0.34375,-0.195312,-0.546875,368,47,1,0,
0.34375,-0.148438,-0.265625,0,-0.382812,-0.539062,0.640625,0.023438,-0.164062,0.296875,-0.3125,-0.546875,778,46,1,0,
0.773438,0,0.148438,0.296875,-0.3125,-0.265625,0.40625,-0.171875,0.1875,0,-0.460938,-0.351562,52,53,0,0,
0.296875,-0.3125,0.164062,0,-0.390625,-0.351562,0.40625,-0.171875,0.164062,0.210938,-0.390625,-0.265625,780,350,1,1,
0.210938,-0.382812,0.1875,0,-0.460938,-0.351562,0.40625,-0.171875,0.164062,0,-0.390625,-0.351562,298,51,1,0,
0.734375,0,0.148438,0.296875,-0.3125,-0.265625,0.773438,0,-0.070312,0.59375,-0.140625,-0.171875,54,55,0,0,
0.773438,-0.023438,-0.125,0.59375,-0.140625,-0.171875,0.726562,0,-0.070312,0.59375,-0.125,-0.171875,398,870,1,1,
0.734375,0,0.148438,0.40625,-0.171875,-0.164062,0.59375,-0.125,0.148438,0.296875,-0.3125,-0.265625,56,57,0,0,
0.429688,-0.171875,0.148438,0.296875,-0.3125,-0.265625,0.59375,-0.125,0.148438,0.40625,-0.195312,-0.210938,830,832,1,1,
0.734375,-0.046875,0.148438,0.40625,-0.171875,-0.164062,0.734375,0,0.070312,0.59375,-0.125,-0.164062,352,396,1,1,
0.773438,0,0.1875,0,-0.460938,-0.351562,0.640625,0.023438,-0.164062,0,-0.382812,-0.546875,49,50,0,0,
1.28125,0.078125,-0.125,0.59375,-0.140625,-0.492188,0.882812,-0.015625,-0.125,0.71875,-0.140625,-0.273438,76,77,0,0,
1.03906,-0.085938,-0.328125,0.789062,-0.125,-0.492188,1.04688,0,-0.265625,0.882812,-0.015625,-0.421875,476,918,1,1,
0.789062,-0.125,-0.125,0.59375,-0.140625,-0.328125,1.03906,0.015625,-0.125,0.59375,-0.140625,-0.429688,498,62,1,0,
0.882812,0.015625,-0.164062,0.59375,-0.125,-0.429688,1.03906,0,-0.125,0.773438,-0.140625,-0.367188,67,68,0,0,
0.882812,-0.014625,-0.265625,0.8125,-0.015625,-0.320312,0.882812,0.015625,-0.265625,0.8125,-0.015625,-0.320312,434,64,1,0,
0.851562,0.015625,-0.273438,0.8125,-0.015625,-0.320312,0.882812,0.015625,-0.265625,0.8125,-0.015625,-0.320312,65,464,0,1,
0.84375,0.015625,-0.273438,0.8125,-0.015625,-0.320312,0.851562,0.015625,-0.273438,0.8125,-0.015625,-0.320312,904,432,1,1,
0.789062,-0.007812,-0.164062,0.59375,-0.125,-0.429688,0.882812,0.015625,-0.265625,0.8125,-0.015625,-0.320312,966,63,1,0,
0.882812,0.015625,-0.164062,0.59375,-0.125,-0.429688,0.882812,-0.015625,-0.210938,0.8125,-0.023438,-0.273438,66,906,0,1,
1.03906,-0.023438,-0.125,0.773438,-0.140625,-0.328125,1.03906,0,-0.210938,0.882812,-0.039062,-0.367188,69,70,0,0,
1.03906,0,-0.210938,0.882812,-0.039062,-0.367188,1.03906,0,-0.210938,0.882812,-0.023438,-0.367188,858,446,1,1,
1.03906,-0.039062,-0.125,0.773438,-0.140625,-0.328125,1.03125,-0.023438,-0.132812,0.828125,-0.070312,-0.304688,72,384,0,1,
1.03906,-0.101562,-0.125,0.773438,-0.140625,-0.328125,1.03906,-0.070312,-0.125,0.773438,-0.140625,-0.328125,946,382,1,1,
1.03906,-0.070312,-0.125,0.773438,-0.140625,-0.328125,1.03906,-0.039062,-0.132812,0.828125,-0.101562,-0.328125,71,856,0,1,
1.03906,0.015625,-0.125,0.59375,-0.140625,-0.429688,1.04688,0,-0.265625,0.789062,-0.125,-0.492188,60,61,0,0,
1.28125,0.078125,-0.328125,1.03906,-0.101562,-0.492188,1.21094,0.078125,-0.304688,1.03125,-0.101562,-0.40625,75,854,0,1,
1.28125,0.054688,-0.328125,1.03906,-0.101562,-0.492188,1.28125,0.078125,-0.328125,1.03906,-0.101562,-0.429688,948,380,1,1,
1.04688,0.015625,-0.125,0.59375,-0.140625,-0.492188,1.28125,0.078125,-0.304688,1.03125,-0.101562,-0.492188,73,74,0,0,
0.882812,-0.015625,-0.132812,0.71875,-0.070312,-0.273438,0.828125,-0.023438,-0.125,0.71875,-0.140625,-0.171875,78,872,0,1,
0.828125,-0.015625,-0.132812,0.71875,-0.070312,-0.273438,0.882812,-0.015625,-0.132812,0.8125,-0.070312,-0.273438,404,878,1,1,
0,0.078125,0.1875,-1.3125,-0.460938,-0.828125,1.3125,0.078125,0.1875,0,-0.460938,-0.828125,39,40,0,0,
1.36719,0.984375,0.070312,0,-0.125,-0.851562,0,0.984375,0.070312,-1.36719,-0.125,-0.851562,202,203,0,0,
-1.04688,0.09375,-0.421875,-1.21094,0,-0.484375,-1.04688,0.1875,-0.382812,-1.21094,0,-0.484375,445,941,1,1,
-1.1875,0.320312,-0.40625,-1.36719,0.054688,-0.53125,-1.02344,0.4375,-0.382812,-1.3125,-0.085938,-0.53125,87,88,0,0,
-1.1875,0.289062,-0.40625,-1.26563,0.078125,-0.492188,-1.28125,0.320312,-0.421875,-1.36719,0.054688,-0.5,86,951,0,1,
-1.21094,0.25,-0.445312,-1.25781,0.085938,-0.492188,-1.1875,0.25,-0.445312,-1.23438,0.085938,-0.484375,443,915,1,1,
-1.1875,0.25,-0.40625,-1.23438,0.078125,-0.445312,-1.21094,0.289062,-0.40625,-1.26563,0.078125,-0.445312,389,863,1,1,
-1.1875,0.289062,-0.40625,-1.26563,0.078125,-0.445312,-1.1875,0.25,-0.445312,-1.25781,0.085938,-0.492188,84,85,0,0,
-1.28125,0.296875,-0.429688,-1.36719,0.054688,-0.53125,-1.1875,0.320312,-0.40625,-1.36719,0.054688,-0.5,481,83,1,0,
-1.02344,0.4375,-0.484375,-1.3125,-0.085938,-0.53125,-1.05469,0.242188,-0.382812,-1.25781,0.085938,-0.492188,491,89,1,0,
-1.05469,0.210938,-0.382812,-1.21094,0.085938,-0.484375,-1.10938,0.242188,-0.390625,-1.25781,0.085938,-0.492188,471,943,1,1,
-1.02344,0.4375,-0.382812,-1.36719,-0.085938,-0.53125,-1.04688,0.1875,-0.382812,-1.21094,0,-0.484375,81,82,0,0,
-0.859375,0.4375,-0.382812,-1.03906,-0.085938,-0.492188,-0.617188,0.328125,-0.429688,-0.773438,-0.007812,-0.585938,959,839,1,1,
-1.02344,0.4375,-0.382812,-1.36719,-0.085938,-0.53125,-0.617188,0.4375,-0.382812,-1.03906,-0.085938,-0.585938,90,91,0,0,
-1.02344,0.507812,-0.390625,-1.36719,0.054688,-0.546875,-0.617188,0.539062,-0.359375,-0.796875,0.265625,-0.585938,104,805,0,1,
-1.17188,0.359375,-0.4375,-1.25781,0.242188,-0.492188,-1.17188,0.359375,-0.40625,-1.26563,0.25,-0.445312,95,391,0,1,
-1.1875,0.34375,-0.445312,-1.25781,0.242188,-0.492188,-1.17188,0.359375,-0.4375,-1.23438,0.25,-0.484375,441,913,1,1,
-1.25,0.46875,-0.5,-1.36719,0.054688,-0.546875,-1.17188,0.359375,-0.40625,-1.26563,0.242188,-0.492188,493,94,1,0,
-1.02344,0.46875,-0.484375,-1.3125,0.054688,-0.546875,-1.03906,0.359375,-0.390625,-1.25781,0.210938,-0.492188,961,98,1,0,
-1.03906,0.34375,-0.390625,-1.25781,0.210938,-0.492188,-1.03906,0.359375,-0.414062,-1.1875,0.328125,-0.484375,100,439,0,1,
-1.10938,0.34375,-0.390625,-1.25781,0.210938,-0.492188,-1.08594,0.34375,-0.390625,-1.1875,0.210938,-0.484375,473,945,1,1,
-1.08594,0.34375,-0.390625,-1.25781,0.210938,-0.492188,-1.03906,0.34375,-0.390625,-1.1875,0.273438,-0.484375,99,475,0,1,
-1.02344,0.46875,-0.390625,-1.3125,0.054688,-0.546875,-1.17188,0.46875,-0.40625,-1.36719,0.054688,-0.546875,96,97,0,0,
-1.23438,0.507812,-0.421875,-1.36719,0.296875,-0.546875,-1.02344,0.507812,-0.421875,-1.25,0.4375,-0.546875,103,485,0,1,
-1.25,0.46875,-0.421875,-1.36719,0.296875,-0.546875,-1.23438,0.507812,-0.421875,-1.35156,0.320312,-0.546875,483,953,1,1,
-1.02344,0.46875,-0.390625,-1.36719,0.054688,-0.546875,-1.02344,0.507812,-0.421875,-1.36719,0.296875,-0.546875,101,102,0,0,
-0.617188,0.4375,-0.382812,-1.36719,-0.085938,-0.585938,-0.617188,0.539062,-0.359375,-1.36719,0.054688,-0.585938,92,93,0,0,
0,0.5625,-0.585938,-0.617188,0.054688,-0.851562,-0.335938,0.328125,-0.429688,-0.640625,-0.007812,-0.664062,108,109,0,0,
-0.335938,0.4375,-0.585938,-0.617188,0.054688,-0.703125,0,0.4375,-0.664062,-0.460938,0.054688,-0.828125,841,307,1,1,
0,0.4375,-0.585938,-0.617188,0.054688,-0.828125,0,0.5625,-0.703125,-0.460938,0.070312,-0.851562,107,789,0,1,
-0.335938,0.328125,-0.546875,-0.617188,0.023438,-0.664062,-0.484375,0.328125,-0.429688,-0.640625,-0.007812,-0.585938,365,363,1,1,
-0.617188,0.539062,-0.359375,-1.36719,-0.085938,-0.585938,0,0.5625,-0.429688,-0.640625,-0.007812,-0.851562,105,106,0,0,
-0.617188,0.679688,-0.359375,-0.796875,0.328125,-0.585938,0,0.898438,-0.382812,-0.640625,0.328125,-0.851562,323,112,1,0,
0,0.898438,-0.546875,-0.460938,0.4375,-0.851562,0,0.898438,-0.382812,-0.640625,0.328125,-0.703125,313,113,1,0,
-0.453125,0.867188,-0.382812,-0.640625,0.328125,-0.703125,0,0.898438,-0.382812,-0.460938,0.4375,-0.703125,114,795,0,1,
-0.460938,0.679688,-0.445312,-0.640625,0.328125,-0.703125,-0.453125,0.867188,-0.382812,-0.640625,0.4375,-0.703125,325,807,1,1,
0,0.5625,-0.359375,-1.36719,-0.085938,-0.851562,0,0.898438,-0.359375,-0.796875,0.328125,-0.851562,110,111,0,0,
-0.640625,0.617188,0.070312,-1.35156,-0.125,-0.492188,0,0.984375,0.054688,-0.796875,0.539062,-0.546875,194,195,0,0,
-1.03906,0.09375,-0.367188,-1.21094,0,-0.445312,-1.03906,0.09375,-0.367188,-1.1875,0,-0.445312,861,917,1,1,
-1.03906,0.09375,-0.367188,-1.21094,0,-0.445312,-1,0.1875,-0.367188,-1.05469,0,-0.421875,117,469,0,1,
-1,0.1875,-0.367188,-1.21094,0,-0.445312,-1.03125,0.078125,-0.304688,-1.21094,-0.039062,-0.40625,118,387,0,1,
-1.01563,0.273438,-0.375,-1.10938,0.1875,-0.390625,-1.21094,0.320312,-0.40625,-1.35156,0.054688,-0.429688,121,122,0,0,
-1.21094,0.289062,-0.40625,-1.28125,0.054688,-0.429688,-1.26563,0.320312,-0.40625,-1.35156,0.054688,-0.429688,379,853,1,1,
-1.05469,0.273438,-0.382812,-1.10938,0.1875,-0.390625,-1.01563,0.273438,-0.375,-1.08594,0.1875,-0.390625,455,927,1,1,
-1,0.1875,-0.304688,-1.21094,-0.039062,-0.445312,-1.01563,0.320312,-0.375,-1.35156,0.054688,-0.429688,119,120,0,0,
-0.71875,0.289062,-0.171875,-0.9375,-0.023438,-0.335938,-0.640625,0.382812,-0.265625,-1.05469,-0.125,-0.492188,140,141,0,0,
-0.828125,0.109375,-0.265625,-1.04688,-0.015625,-0.421875,-0.890625,0.171875,-0.328125,-1,0.0625,-0.367188,127,128,0,0,
-0.851562,0.109375,-0.320312,-0.9375,0.015625,-0.335938,-0.828125,0.109375,-0.320312,-0.890625,0.015625,-0.328125,449,921,1,1,
-0.882812,0.0625,-0.265625,-1.04688,-0.015625,-0.421875,-0.828125,0.109375,-0.320312,-0.9375,0.015625,-0.335938,467,126,1,0,
-0.9375,0.171875,-0.335938,-1,0.0625,-0.367188,-0.890625,0.171875,-0.328125,-0.960938,0.0625,-0.351562,451,923,1,1,
-0.9375,0.125,-0.335938,-1.04688,0,-0.421875,-0.828125,0.171875,-0.265625,-1.04688,-0.015625,-0.421875,939,125,1,0,
-0.828125,0.171875,-0.265625,-1.04688,-0.015625,-0.421875,-0.640625,0.265625,-0.328125,-0.789062,-0.125,-0.4375,129,497,0,1,
-0.789062,0.382812,-0.320312,-1.05469,-0.125,-0.492188,-0.765625,0.382812,-0.319312,-0.859375,-0.125,-0.4375,138,139,0,0,
-0.84375,0.289062,-0.320312,-1.05469,0.171875,-0.382812,-0.828125,0.1875,-0.320312,-1.05469,0.078125,-0.382812,134,135,0,0,
-0.84375,0.171875,-0.320312,-0.960938,0.109375,-0.351562,-0.828125,0.171875,-0.320312,-0.890625,0.078125,-0.328125,461,935,1,1,
-0.960938,0.1875,-0.351562,-1.05469,0.125,-0.382812,-0.828125,0.171875,-0.320312,-0.960938,0.078125,-0.351562,925,133,1,0,
-0.84375,0.289062,-0.320312,-0.960938,0.171875,-0.351562,-0.953125,0.289062,-0.34375,-1.05469,0.171875,-0.382812,136,137,0,0,
-0.960938,0.234375,-0.351562,-1.05469,0.171875,-0.382812,-0.953125,0.289062,-0.34375,-1.01563,0.171875,-0.375,453,459,1,1,
-0.84375,0.234375,-0.320312,-0.960938,0.171875,-0.351562,-0.890625,0.289062,-0.320312,-0.960938,0.171875,-0.351562,933,931,1,1,
-0.789062,0.382812,-0.328125,-1.03906,-0.125,-0.492188,-0.828125,0.289062,-0.320312,-1.05469,0.078125,-0.382812,489,132,1,0,
-0.773438,0.382812,-0.328125,-0.859375,-0.125,-0.4375,-0.765625,0.171875,-0.319312,-0.84375,0.078125,-0.320312,965,463,1,1,
-0.765625,0.382812,-0.319312,-1.05469,-0.125,-0.492188,-0.640625,0.265625,-0.265625,-1.04688,-0.125,-0.4375,130,131,0,0,
-0.71875,0.203125,-0.171875,-0.9375,-0.023438,-0.335938,-0.757812,0.289062,-0.210938,-0.890625,0.09375,-0.320312,150,151,0,0,
-0.71875,0.203125,-0.171875,-0.84375,-0.023438,-0.273438,-0.757812,0.09375,-0.272438,-0.851562,0.015625,-0.320312,146,147,0,0,
-0.828125,0.078125,-0.273438,-0.851562,0.015625,-0.320312,-0.820312,0.085938,-0.273438,-0.84375,0.015625,-0.320312,431,903,1,1,
-0.820312,0.085938,-0.273438,-0.851562,0.015625,-0.320312,-0.757812,0.09375,-0.272438,-0.84375,0.015625,-0.273438,143,409,0,1,
-0.765625,0.09375,-0.273438,-0.828125,0.078125,-0.320312,-0.757812,0.09375,-0.273438,-0.820312,0.085938,-0.320312,429,901,1,1,
-0.757812,0.09375,-0.272438,-0.851562,0.015625,-0.320312,-0.757812,0.09375,-0.273438,-0.828125,0.078125,-0.320312,144,145,0,0,
-0.71875,0.09375,-0.171875,-0.84375,-0.023438,-0.273438,-0.71875,0.203125,-0.1875,-0.796875,0.039062,-0.273438,149,411,0,1,
-0.71875,0.039062,-0.1875,-0.84375,-0.015625,-0.273438,-0.71875,0.09375,-0.1875,-0.84375,0.015625,-0.273438,881,883,1,1,
-0.71875,0.09375,-0.1875,-0.84375,-0.015625,-0.273438,-0.71875,0.039062,-0.171875,-0.8125,-0.023438,-0.273438,148,407,0,1,
-0.851562,0.0625,-0.265625,-0.9375,-0.015625,-0.335938,-0.71875,0.203125,-0.171875,-0.851562,-0.023438,-0.320312,465,142,1,0,
-0.757812,0.289062,-0.210938,-0.890625,0.09375,-0.320312,-0.835938,0.242188,-0.265625,-0.890625,0.171875,-0.320312,152,153,0,0,
-0.835938,0.234375,-0.273438,-0.890625,0.171875,-0.320312,-0.835938,0.242188,-0.265625,-0.890625,0.171875,-0.320312,425,897,1,1,
-0.757812,0.289062,-0.210938,-0.890625,0.09375,-0.273438,-0.757812,0.171875,-0.273438,-0.84375,0.09375,-0.320312,154,155,0,0,
-0.765625,0.171875,-0.273438,-0.84375,0.09375,-0.320312,-0.757812,0.171875,-0.273438,-0.835938,0.09375,-0.320312,427,899,1,1,
-0.757812,0.203125,-0.210938,-0.835938,0.09375,-0.273438,-0.796875,0.289062,-0.210938,-0.890625,0.171875,-0.273438,885,156,1,0,
-0.796875,0.242188,-0.210938,-0.890625,0.171875,-0.273438,-0.796875,0.289062,-0.210938,-0.890625,0.203125,-0.265625,413,887,1,1,
-0.640625,0.382812,-0.171875,-1.05469,-0.125,-0.492188,-1,0.320312,-0.304688,-1.35156,-0.039062,-0.445312,123,124,0,0,
-0.773438,0.617188,-0.117188,-1.03906,0.234375,-0.484375,-1.01563,0.507812,-0.289062,-1.35156,0.234375,-0.484375,167,168,0,0,
-1.1875,0.4375,-0.390625,-1.35156,0.289062,-0.421875,-1.17188,0.4375,-0.390625,-1.26563,0.289062,-0.4375,377,865,1,1,
-1.01563,0.328125,-0.375,-1.08594,0.234375,-0.414062,-1.02344,0.359375,-0.359375,-1.17188,0.328125,-0.4375,457,911,1,1,
-1.01563,0.359375,-0.359375,-1.17188,0.234375,-0.4375,-1.17188,0.4375,-0.390625,-1.35156,0.289062,-0.4375,159,160,0,0,
-1.1875,0.507812,-0.390625,-1.35156,0.320312,-0.421875,-1.01563,0.507812,-0.289062,-1.23438,0.34375,-0.484375,851,163,1,0,
-1.01563,0.507812,-0.289062,-1.23438,0.34375,-0.421875,-1.02344,0.507812,-0.3125,-1.23438,0.34375,-0.484375,164,165,0,0,
-1.02344,0.4375,-0.359375,-1.1875,0.34375,-0.4375,-1.02344,0.507812,-0.3125,-1.23438,0.4375,-0.484375,393,955,1,1,
-1.01563,0.4375,-0.289062,-1.1875,0.34375,-0.390625,-1.01563,0.507812,-0.289062,-1.23438,0.414062,-0.421875,867,166,1,0,
-1.02344,0.507812,-0.3125,-1.23438,0.4375,-0.421875,-1.01563,0.476562,-0.289062,-1.1875,0.414062,-0.390625,375,849,1,1,
-1.01563,0.507812,-0.289062,-1.35156,0.320312,-0.484375,-1.01563,0.4375,-0.359375,-1.35156,0.234375,-0.4375,161,162,0,0,
-0.796875,0.617188,-0.117188,-1.02344,0.234375,-0.382812,-0.773438,0.539062,-0.203125,-1.03906,0.234375,-0.484375,174,175,0,0,
-0.953125,0.328125,-0.34375,-1.03906,0.234375,-0.414062,-0.953125,0.34375,-0.34375,-1.03906,0.289062,-0.414062,929,437,1,1,
-0.945312,0.34375,-0.289062,-1.02344,0.289062,-0.359375,-0.945312,0.414062,-0.289062,-1.02344,0.304688,-0.359375,909,395,1,1,
-0.945312,0.414062,-0.289062,-1.02344,0.289062,-0.359375,-0.953125,0.34375,-0.34375,-1.03906,0.234375,-0.414062,169,170,0,0,
-0.945312,0.414062,-0.289062,-1.03906,0.234375,-0.414062,-0.773438,0.382812,-0.203125,-0.859375,0.265625,-0.4375,171,963,0,1,
-0.859375,0.476562,-0.3125,-1.02344,0.382812,-0.484375,-0.773438,0.539062,-0.203125,-0.820312,0.265625,-0.4375,487,829,1,1,
-0.773438,0.414062,-0.203125,-1.03906,0.234375,-0.4375,-0.773438,0.539062,-0.203125,-1.02344,0.265625,-0.484375,172,173,0,0,
-0.820312,0.414062,-0.203125,-1.01563,0.234375,-0.382812,-0.796875,0.617188,-0.117188,-1.02344,0.328125,-0.382812,181,182,0,0,
-0.890625,0.304688,-0.289062,-0.953125,0.234375,-0.34375,-0.890625,0.304688,-0.265625,-0.945312,0.234375,-0.320312,423,895,1,1,
-0.890625,0.304688,-0.265625,-0.953125,0.234375,-0.34375,-0.820312,0.40625,-0.203125,-0.890625,0.328125,-0.382812,176,495,0,1,
-0.84375,0.304688,-0.210938,-0.945312,0.242188,-0.289062,-0.820312,0.414062,-0.203125,-1.01563,0.289062,-0.289062,415,179,1,0,
-0.921875,0.414062,-0.21875,-1.01563,0.304688,-0.289062,-0.820312,0.40625,-0.203125,-0.945312,0.289062,-0.289062,869,180,1,0,
-0.84375,0.359375,-0.210938,-0.945312,0.289062,-0.289062,-0.820312,0.40625,-0.203125,-0.921875,0.328125,-0.234375,889,403,1,1,
-0.820312,0.414062,-0.203125,-1.01563,0.242188,-0.289062,-0.820312,0.40625,-0.203125,-0.953125,0.234375,-0.382812,177,178,0,0,
-0.859375,0.476562,-0.21875,-1.02344,0.359375,-0.382812,-0.796875,0.617188,-0.117188,-0.820312,0.328125,-0.359375,184,349,0,1,
-0.859375,0.476562,-0.234375,-1.02344,0.382812,-0.382812,-0.890625,0.476562,-0.234375,-1.02344,0.40625,-0.3125,957,847,1,1,
-0.859375,0.476562,-0.234375,-1.02344,0.382812,-0.382812,-0.890625,0.414062,-0.21875,-1.01563,0.359375,-0.289062,183,373,0,1,
